"","Date","Returns"
"273",2021-02-02,0.0136649199480612
"274",2021-02-03,0.071353390170013
"275",2021-02-04,-0.00372663684147678
"276",2021-02-05,0.017128719950537
"277",2021-02-08,-0.00242908070883718
"278",2021-02-09,-0.00450148228651059
"279",2021-02-10,0.0056809328512184
"280",2021-02-11,0.000243411339386768
"281",2021-02-12,0.00391424769664983
"282",2021-02-16,0.00841937182162589
"283",2021-02-17,0.00301628250276931
"284",2021-02-18,-0.00523374096909723
"285",2021-02-19,-0.00761441974137789
"286",2021-02-22,-0.0174079017582578
"287",2021-02-23,0.00289182759399864
"288",2021-02-24,0.0116707146482131
"289",2021-02-25,-0.0309291602220458
"290",2021-02-26,0.00270390184618563
"291",2021-03-01,0.0216841674266197
"292",2021-03-02,-0.00272770728228355
"293",2021-03-03,-0.0239520747188333
"294",2021-03-04,0.0109819609174524
"295",2021-03-05,0.0286000079057152
"296",2021-03-08,-0.0408360066029125
"297",2021-03-09,0.0139962437750372
"298",2021-03-10,0.00113445493329589
"299",2021-03-11,0.0286556077181066
"300",2021-03-12,-0.0253084891360658
"301",2021-03-15,0.00221393182994856
"302",2021-03-16,0.0125175501304318
"303",2021-03-17,-0.000688388937083673
"304",2021-03-18,-0.0265855686081524
"305",2021-03-19,0.00342212365760375
"306",2021-03-22,-0.00225888146626296
"307",2021-03-23,0.00702431905596868
"308",2021-03-24,-0.00385556693137445
"309",2021-03-25,-0.000342308033332017
"310",2021-03-26,-0.00431878810106312
"311",2021-03-29,0.00997201750159782
"312",2021-03-30,-0.0001994428595955
"313",2021-03-31,0.00634799297516508
"314",2021-04-01,0.0328672612187644
"315",2021-04-05,0.0402501976702654
"316",2021-04-06,-0.000359465983625462
"317",2021-04-07,0.0111434169997455
"318",2021-04-08,0.00698103438485997
"319",2021-04-09,0.00898203076801973
"320",2021-04-12,-0.013694199785542
"321",2021-04-13,0.00551962708382625
"322",2021-04-14,-0.00549749833245627
"323",2021-04-15,0.0183769068822608
"324",2021-04-16,0.00047884439007273
"325",2021-04-19,0.00201734142915821
"326",2021-04-20,-0.0038163368938946
"327",2021-04-21,-0.000148299254328244
"328",2021-04-22,-0.0111243001532708
"329",2021-04-23,0.0206761187947846
"330",2021-04-26,0.0049288654182762
"331",2021-04-27,-0.0084681111387086
"332",2021-04-28,0.0310626427758347
"333",2021-04-29,0.0207833217492492
"334",2021-04-30,-0.00816947086375031
"335",2021-05-03,-0.00622230902402432
"336",2021-05-04,-0.0172319840487649
